year,mun,mean_workers_year,pob,tasa,log_tasa,gini_mean,pto,trat_2
2003,Nahuatzen,70,48648,1.4389080743298799,0.3638845442315503,0.181198713,0,0
2003,Coalcoman,470,41233,11.398637014042151,2.4334937880808214,0.335258951,0,0
2003,Tumbiscatio,205,19034,10.77020069349585,2.3767831254882568,0.25,0,0
2003,Aguililla,306,36031,8.492686852987706,2.1392054229286286,0.172562487,0,0
2003,Tancitaro,493,52005,9.47985770598981,2.2491693062375937,0.281452604,0,1
2003,Cotija,137,38944,3.517871815940838,1.257856209023008,0.37310453,0,1
2003,Chilchota,340,60942,5.579075186242657,1.719023025424788,0.277222945,0,1
2003,Jacona,224,115479,1.9397466205976843,0.6625573566059392,0.455886626,0,0
2003,Jiquilpan,1753,67227,26.07583262677198,3.261008932372111,0.423777625,0,0
2003,La Piedad,1798,177795,10.11277032537473,2.313799013831992,0.421403645,0,0
2003,Los Reyes,915,107838,8.484949646692261,2.138293964277569,0.435019806,0,1
2003,Periban,442,41551,10.637529782676712,2.364388293677168,0.307364566,0,1
2003,Sahuayo,1249,123120,10.144574398960364,2.316939020594954,0.391496773,0,0
2003,Tinguindin,2,25177,0.07943758192000636,-2.5327836987819325,0.390648098,0,1
2003,Tocumbo,1145,21015,54.48489174399239,3.99792344753126,0.514513321,0,1
2003,Venustiano Carranza,456,43519,10.478181943518923,2.349295185171872,0.253439592,0,0
2003,Zamora,6768,334601,20.22707642834301,3.0070221240946458,0.459196996,0,0
2003,Penjamillo,360,35978,10.006114847962644,2.3031963909096613,0.452253925,0,0
2003,Pajacuaran,170,37868,4.489278546530051,1.5016920087836167,0.239144602,0,0
2003,Vista Hermosa,154,35081,4.389840654485334,1.479292929044563,0.362062148,0,0
2003,Tanhuato,278,29040,9.573002754820937,2.2589469237340416,0.282054601,0,0
2003,Tangancicuaro,17,62388,0.2724882990318651,-1.3001596051333628,0.328586084,0,1
2003,Purepero,181,30900,5.857605177993527,1.7677408473621259,0.323776795,0,1
2003,Tlazazalca,523,15208,34.38979484481852,3.537759858878795,0.189354659,0,0
2003,Tangamandapio,305,50157,6.0809059553003575,1.805153690683793,0.250785795,0,1
2003,Yurecuaro,581,52766,11.010878217033696,2.3988837129516543,0.327445555,0,0
2003,Ecuandureo,123,26844,4.582029503799731,1.5221420230764244,0.192299973,0,0
2003,Villamar,360,35107,10.254365226308144,2.327703490662464,0.359511947,0,0
2003,Marcos Castellanos,658,22244,29.58101060960259,3.3871326219999998,0.264055445,0,0
2003,Hidalgo,1549,218024,7.10472241588082,1.9607596919443115,0.450361069,0,1
2003,Zitacuaro,5564,274381,20.27837204471155,3.0095549015714473,0.448309921,0,1
2003,Angangueo,594,20219,29.378307532518917,3.3802565629774812,0.188821759,0,0
2003,Tlalpujahua,567,50767,11.16867256288534,2.4131127665281205,0.38137823,0,0
2003,Maravatio,1413,139782,10.108597673520196,2.313386316539308,0.357479113,0,0
2003,Contepec,376,60950,6.168990976210008,1.8195352874626138,0.372570167,0,0
2003,Huetamo,2063,86641,23.81089784282268,3.170143368432198,0.385274511,0,0
2003,San Lucas,409,36024,11.353542083055741,2.4295297730435315,0.251463076,0,0
2003,Tuxpan,242,48646,4.974715290054681,1.604368140843252,0.369283462,0,1
2003,Senguio,196,32932,5.951657961860804,1.7836698297943376,0.127080932,0,0
2003,Tiquicheo,251,30531,8.221152271461794,2.10671037825388,0.174739007,0,0
2003,Tuzantla,59,33352,1.7690093547613335,0.5704197033272236,0.306485666,0,0
2003,Lazaro Cardenas,8643,332879,25.96438946283785,3.256725963168021,0.465616341,0,0
2004,Coahuayana,773,24361,31.731045523582775,3.457295555685171,0.362007003,0,0
2004,Aquila,275,43873,6.268091992797393,1.8354720009651098,0.381197881,0,0
2004,Morelia,23692,1343107,17.63969661389599,2.870151851672014,0.460833874,0,0
2004,Nocupetaro,219,16269,13.461183846579384,2.5998102732894677,NA,NA,NA
2004,Patzcuaro,1577,158967,9.920297923468393,2.2945829534535127,0.435635863,0,1
2004,Quiroga,589,46989,12.534848581582924,2.528512651886952,0.319120423,0,1
2004,Tacambaro,868,119738,7.249160667457281,1.9808856921588267,0.419016489,0,1
2004,Turicato,381,65656,5.802973071768004,1.7583703847992906,0.174775722,0,1
2004,Zacapu,1390,140948,9.861793001674377,2.288667998094162,0.470063929,0,0
2004,Tarimbaro,573,98216,5.834079986967501,1.7637165818362008,0.337085685,0,1
2004,Acuitzio,217,20097,10.79763148728666,2.379326803346219,0.190907487,0,1
2004,Ario,234,63023,3.7129302000856828,1.3118213762263455,0.377779654,0,1
2004,Erongaricuaro,239,26176,9.130501222493887,2.211620591511174,0.217084873,0,1
2004,La Huacana,581,64713,8.97810331772596,2.194788648171222,0.342491799,0,0
2004,Huiramba,392,14487,27.05874232070132,3.298010144230948,0,0,1
2004,Madero,245,32823,7.464278097675411,2.0101287213819643,0.299545087,0,1
2004,Salvador Escalante,287,77051,3.724805648207032,1.3150146754923833,0.324185094,0,1
2004,Angamacutiro,304,25791,11.787057500678532,2.467002107545805,0.217135055,0,0
2004,Jose Sixto Verduzco,561,48678,11.524713422901517,2.4444937228817136,0.204574205,0,0
2004,Morelos,277,18010,15.380344253192671,2.733090346999474,0.169208514,0,0
2004,Panindicuaro,219,32663,6.704834216085479,1.9028287910119277,0.223650484,0,0
2004,Puruandiro,1111,132082,8.411441377326208,2.1295928478044246,0.36153729,0,0
2004,Churumuco,244,28197,8.653402844274215,2.157952635986928,0.074074074,0,0
2004,Zinapecuaro,614,90243,6.803851822302007,1.9174888962691348,0.399635496,0,1
2004,Querendaro,257,25424,10.108558842039018,2.31338247510086,0.193896185,0,0
2004,Coeneo,288,40471,7.11620666650194,1.9623748118919728,0.21240656,0,0
2004,Jimenez,106,26295,4.0311846358623304,1.3940602870707595,0.293308446,0,0
2004,Caracuaro,248,19834,12.503781385499646,2.526031109401049,0.130340019,0,0
2004,Cuitzeo,614,52501,11.695015333041274,2.45916271111192,0.37961315,0,0
2004,Chucandiro,1,11811,0.08466683600033867,-2.46903130062971,0.112342529,0,0
2004,Huandacareo,38,22432,1.6940085592011411,0.5270976488742061,0.267573345,0,0
2004,Copandaro,2,16673,0.11995441732141786,-2.1206434640183764,0.008928571,0,0
2004,Tzitzio,101,20323,4.969738719677213,1.6033672672330894,NA,NA,NA
2004,Apatzingan,4804,231980,20.708681782912322,3.0305530221461443,0.393115816,0,1
2004,Arteaga,103,44589,2.30998676803696,0.8372417963947684,0.342053014,0,0
2004,Charapan,683,21753,31.39796809635453,3.446743180513225,0.257215355,0,0
2004,Cheran,912,31713,28.757922618484532,3.3589132986196955,0.253513001,0,0
2004,Gabriel Zamora,536,39880,13.440320962888666,2.5982592159771642,0.282985682,0,0
2004,Mugica,1282,81658,15.699625266354797,2.753636843684363,0.3253907,0,0
2004,Nuevo Urecho,29,15921,1.8214936247723132,0.5996568374726063,0.161610188,0,0
2004,Paracuaro,302,46246,6.530294511957791,1.8764520436430938,0.141035234,0,0
2004,Paracho,80,63508,1.2596838193613402,0.23086075245861648,0.408664356,0,0
2004,Taretan,71,24998,2.8402272181774544,1.0438840553732853,0.483417433,0,1
2004,Uruapan,7104,553535,12.833876809957816,2.5520883005568242,0.427104977,0,1
2004,Tingambato,642,24920,25.762439807383625,3.2489176097707086,0.31024612,0,1
2004,Tepalcatepec,951,45266,21.00914593734812,3.044957863737856,0.363478281,0,0
2004,Buenavista,335,76360,4.387113672079622,1.4786715329675195,0.29624619,0,0
2004,Ziracuaretiro,241,27301,8.827515475623605,2.1778736019339746,0.383689011,0,1
2004,Nuevo Parangaricutiro,1023,31814,32.155654743194816,3.4705883214754576,0.209140973,0,1
2004,Nahuatzen,96,49379,1.9441462970088499,0.6648229588696706,0.100435836,0,0
2004,Coalcoman,585,39731,14.724019027963053,2.689480107825302,0.330538055,0,0
2004,Tumbiscatio,249,18301,13.605813889951369,2.6104971933015624,0.009920635,0,0
2004,Aguililla,375,34589,10.841597039521234,2.383390313528859,0.123466428,0,0
2004,Tancitaro,486,52189,9.312307191170554,2.231336879187508,0.258494719,0,1
2004,Cotija,195,37764,5.163647918652685,1.6416432906934766,0.300350235,0,1
2004,Chilchota,308,60777,5.067706533721638,1.6228883550446502,0.222125698,0,1
2004,Jacona,256,117834,2.172547821511618,0.7759005901184215,0.422514579,0,0
2004,Jiquilpan,2122,65371,32.46087714735892,3.4800355841291997,0.372155728,0,0
2004,La Piedad,2156,180335,11.955527213242021,2.481193699749047,0.394931899,0,0
2004,Los Reyes,1220,105748,11.536861217233422,2.44554723250931,0.351172605,0,1
2004,Periban,613,41834,14.653152937801789,2.684655529904483,0.229357803,0,1
2004,Sahuayo,1670,123553,13.51646661756493,2.6039086916036354,0.353166515,0,0
2004,Tinguindin,1,25010,0.03998400639744103,-3.2192757448895275,0.358154459,0,1
2004,Tocumbo,1010,20407,49.49282109080218,3.9018276305883566,0.4656701,0,1
2004,Venustiano Carranza,531,43007,12.346827260678493,2.5133991280996697,0.155082402,0,0
2004,Zamora,8113,338131,23.993659262238598,3.1777895980349373,0.426262833,0,0
2004,Penjamillo,414,34559,11.979513296102317,2.483197965493275,0.385510438,0,0
2004,Pajacuaran,249,37359,6.665060627961134,1.8968790500575865,0.196669121,0,0
2004,Vista Hermosa,206,34967,5.891268910687219,1.7734714092124118,0.304659466,0,0
2004,Tanhuato,260,29108,8.93225230177271,2.1896685805306877,0.232126822,0,0
2004,Tangancicuaro,21,61272,0.3427340383862123,-1.0708005308838693,0.277711106,0,1
2004,Purepero,294,30751,9.560664693831095,2.2576572532897257,0.290387864,0,1
2004,Tlazazalca,568,14387,39.48008618892055,3.675796397666255,0.100119227,0,0
2004,Tangamandapio,258,49369,5.225951508031356,1.6536368880717036,0.17254318,0,1
2004,Yurecuaro,576,52546,10.961823925703193,2.3944186842529254,0.277601681,0,0
2004,Ecuandureo,159,25848,6.151346332404827,1.8166709736980342,0.066316686,0,0
2004,Villamar,418,33084,12.634506105670415,2.5364316506950964,0.347872008,0,0
2004,Marcos Castellanos,379,22148,17.112154596351814,2.8397890061217055,0.204588613,0,0
2004,Hidalgo,1781,219581,8.110902127233231,2.093209098344616,0.403100951,0,1
2004,Zitacuaro,5526,273750,20.186301369863013,3.005004224352651,0.409045199,0,1
2004,Angangueo,582,20101,28.953783393861002,3.3657008826601786,0.066465934,0,0
2004,Tlalpujahua,573,50761,11.288193692007644,2.4237573735109907,0.312475963,0,0
2004,Maravatio,1277,140108,9.114397464812859,2.2098553022498892,0.333734672,0,0
2004,Contepec,469,61181,7.665778591392752,2.03676608464625,0.323934594,0,0
2004,Huetamo,2183,84926,25.7047311777312,3.2466750674769496,0.312035419,0,0
2004,San Lucas,496,34996,14.173048348382672,2.6513421574809093,0.253347217,0,0
2004,Tuxpan,294,48870,6.0159607120933085,1.794416056056618,0.340928099,0,1
2004,Senguio,246,32440,7.583230579531443,2.0259393066851508,0.047505951,0,0
2004,Tiquicheo,299,29277,10.212795026812856,2.3236413485632528,0.113284854,0,0
2004,Tuzantla,193,32210,5.991927972679292,1.7904132255617782,0.294549329,0,0
2004,Lazaro Cardenas,8477,329622,25.71733682824569,3.2471653492277937,0.447000131,0,0
2004,Alvaro Obregon,63,37809,1.6662699357295883,0.5105875568680683,0.440630381,0,0
2005,Coahuayana,684,23428,29.1958340447328,3.3740260293950146,0.376396097,0,0
2005,Aquila,181,43348,4.17550982744302,1.429236465205077,0.371670694,0,0
2005,Morelia,23622,1368518,17.261007893210028,2.848450078690238,0.446560016,0,0
2005,Nocupetaro,253,15851,15.961138098542678,2.7701568989117646,0.031022409,0,0
2005,Patzcuaro,1720,159765,10.765812286796232,2.37637558424426,0.404851296,0,1
2005,Quiroga,402,46788,8.591946652987946,2.1508253288305608,0.204308385,0,1
2005,Tacambaro,1025,120042,8.538678129321404,2.1446062100261747,0.374884747,0,1
2005,Turicato,334,63780,5.236751332706177,1.6557013313947888,0.070708862,0,1
2005,Zacapu,1116,141315,7.897250822630293,2.0665147017725154,0.421745494,0,0
2005,Tarimbaro,785,103028,7.619287960554413,2.030682921835643,0.30271049,0,1
2005,Acuitzio,205,20149,10.174202193657253,2.319855319768779,0.118010154,0,1
2005,Ario,262,63448,4.1293657798512164,1.4181238309800783,0.303170603,0,1
2005,Erongaricuaro,195,26137,7.46068791368558,2.0096476235950287,0.173637174,0,1
2005,La Huacana,757,63703,11.88327080357283,2.47513159620692,0.409308563,0,0
2005,Huiramba,388,14750,26.305084745762713,3.2697622568374447,0.016666667,0,1
2005,Madero,214,32478,6.589075682000123,1.8854130779789557,0.222718725,0,1
2005,Salvador Escalante,280,77130,3.6302346687410862,1.2892972932233417,0.281191425,0,1
2005,Angamacutiro,262,24679,10.616313464889176,2.3623918241833857,0.139569558,0,0
2005,Jose Sixto Verduzco,648,47588,13.616878204589392,2.6113100677379952,0.163615645,0,0
2005,Morelos,287,17055,16.82790970389915,2.823038799889012,0.121713683,0,0
2005,Panindicuaro,214,31572,6.778157861396174,1.9137053631756955,0.12977807,0,0
2005,Puruandiro,1344,129208,10.401832703857346,2.341982012146883,0.338970639,0,0
2005,Churumuco,271,27757,9.763302950607054,2.2786307602452553,0.024692954,0,0
2005,Zinapecuaro,715,88333,8.094370167434594,2.091168778967921,0.352251858,0,1
2005,Querendaro,253,25034,10.106255492530158,2.3131545878216886,0.163640696,0,0
2005,Alvaro Obregon,97,37492,2.5872186066360823,0.9505834016191435,0.411985719,0,0
2005,Coeneo,292,38971,7.492751019989223,2.0139360224822047,0.108163773,0,0
2005,Jimenez,106,25650,4.132553606237817,1.4188955224952886,0.227503626,0,0
2005,Caracuaro,233,19413,12.00226652243342,2.4850955088224618,0.04736507,0,0
2005,Cuitzeo,680,52480,12.957317073170731,2.561660653534319,0.336843207,0,0
2005,Chucandiro,1,11032,0.09064539521392313,-2.400800140491001,0.047513829,0,0
2005,Huandacareo,100,22133,4.518140333438757,1.5081004785281835,0.168792497,0,0
2005,Copandaro,2,16265,0.12296341838303104,-2.0958683793653696,0.014814815,0,0
2005,Tzitzio,127,19590,6.482899438489025,1.869167854502142,NA,NA,NA
2005,Apatzingan,3962,230817,17.165113488174615,2.84287903849133,0.38214155,0,1
2005,Arteaga,133,43634,3.0480817710959345,1.1145124652519212,0.313773554,0,0
2005,Charapan,558,21742,25.664612271180204,3.2451130885995023,0.265111519,0,0
2005,Cheran,634,31502,20.125706304361625,3.001997918557682,0.206901959,0,0
2005,Gabriel Zamora,515,39819,12.933524196991387,2.559822715351561,0.272536992,0,0
2005,Mugica,1307,80600,16.21588089330025,2.785991064111639,0.323457031,0,0
2005,Nuevo Urecho,81,15472,5.235263702171665,1.6554172159615002,0.120805147,0,0
2005,Paracuaro,422,45810,9.211962453612749,2.220502906137361,0.137526545,0,0
2005,Paracho,302,63826,4.731614075768496,1.5542663865283068,0.370039564,0,0
2005,Taretan,68,24600,2.7642276422764227,1.0167612622377895,0.451950444,0,1
2005,Uruapan,7379,558904,13.202625137769635,2.5804156838929555,0.419465317,0,1
2005,Tingambato,586,25274,23.18588272533038,3.1435435902405238,0.2886931,0,1
2005,Tepalcatepec,867,44466,19.49804344892727,2.970314124583265,0.318818006,0,0
2005,Buenavista,454,76294,5.950664534563662,1.7835028998023554,0.260346855,0,0
2005,Ziracuaretiro,227,27669,8.204127362752539,2.104637364559711,0.32538897,0,1
2005,Nuevo Parangaricutiro,1114,32109,34.694322464106634,3.546576055816881,0.200769192,0,1
2005,Nahuatzen,313,50110,6.2462582318898425,1.8319826015685199,0.101124519,0,0
2005,Coalcoman,689,38229,18.022966857621178,2.8916468811154066,0.2882836,0,0
2005,Tumbiscatio,227,17568,12.921220400728597,2.5588709521542823,0.138888889,0,0
2005,Aguililla,408,33147,12.308806226807857,2.5103149596050143,0.147824978,0,0
2005,Tancitaro,541,52373,10.329750062054876,2.3350280874908074,0.25067986,0,1
2005,Cotija,168,36584,4.5921714410671335,1.5243529930475048,0.302496331,0,1
2005,Chilchota,410,60611,6.764448697431159,1.9116807649436958,0.178785589,0,1
2005,Jacona,342,120188,2.845541984224715,1.0457535535558535,0.403057583,0,0
2005,Jiquilpan,2698,63514,42.47882356645779,3.7490056827285874,0.358879963,0,0
2005,La Piedad,2324,182875,12.708133971291867,2.5422422586315134,0.390979584,0,0
2005,Los Reyes,1132,103658,10.920527118022727,2.3906442400329597,0.347862082,0,1
2005,Periban,798,42117,18.94721846285348,2.941657137791885,0.197299202,0,1
2005,Sahuayo,2103,123986,16.961592437855888,2.8309515196975186,0.344134387,0,0
2005,Tocumbo,538,19798,27.174462066875442,3.3022776376641687,0.465705778,0,1
2005,Venustiano Carranza,571,42494,13.437191132865816,2.598026320162563,0.219984363,0,0
2005,Zamora,8960,341661,26.2248251922227,3.2667064885679697,0.401229185,0,0
2005,Penjamillo,396,33139,11.949666556021606,2.480703374726426,0.389995041,0,0
2005,Pajacuaran,332,36850,9.009497964721845,2.198279350281143,0.177235975,0,0
2005,Vista Hermosa,315,34853,9.037959429604339,2.201433422110274,0.266656654,0,0
2005,Tanhuato,258,29175,8.84318766066838,2.1796474067489977,0.246385899,0,0
2005,Tangancicuaro,19,60156,0.31584546844870004,-1.1525022089029262,0.239716842,0,1
2005,Purepero,284,30601,9.280742459396752,2.2279415499982798,0.25984977,0,1
2005,Tlazazalca,431,13565,31.772945079248064,3.4586151439928527,0.087900707,0,0
2005,Tangamandapio,251,48580,5.166735282009057,1.6422410155577574,0.1443909,0,1
2005,Yurecuaro,497,52326,9.498146237052326,2.251096646623725,0.272006575,0,0
2005,Ecuandureo,141,24852,5.673587638821825,1.735821658176721,0.187196083,0,0
2005,Villamar,469,31061,15.099320691542449,2.7146497554938493,0.313471079,0,0
2005,Marcos Castellanos,365,22051,16.552537299895697,2.8065394012440605,0.187590165,0,0
2005,Hidalgo,2606,221137,11.784549849188512,2.4667893387292996,0.407973998,0,1
2005,Zitacuaro,6569,273119,24.0517869500108,3.1802092952473044,0.410763899,0,1
2005,Angangueo,403,19982,20.16815133620258,3.004104693635856,0.094533123,0,0
2005,Tlalpujahua,593,50755,11.683577972613536,2.458184263761331,0.312888359,0,0
2005,Maravatio,1492,140433,10.624283466136877,2.3631422740551686,0.33664355,0,0
2005,Contepec,569,61411,9.265441044763968,2.2262914619247707,0.264468818,0,0
2005,Huetamo,1814,83211,21.80000240352838,3.0819100800486328,0.326888499,0,0
2005,San Lucas,590,33968,17.369288742345738,2.854703631938865,0.297951378,0,0
2005,Tuxpan,293,49094,5.968142746567809,1.786435781276239,0.331789015,0,1
2005,Senguio,303,31948,9.484161762864655,2.2496232244542265,0.036682737,0,0
2005,Tiquicheo,298,28023,10.634121971237912,2.364067884946583,0.120752107,0,0
2005,Tuzantla,254,31068,8.175614780481524,2.1011559164611358,0.336195728,0,0
2005,Lazaro Cardenas,7675,326364,23.51668688948536,3.1577102495659366,0.435073723,0,0
2006,Coahuayana,484,24446,19.798740080176714,2.9856183033615604,0.370538522,0,0
2006,Aquila,259,44397,5.833727504110638,1.7636561621117173,0.378283503,0,0
2006,Morelia,26416,1386590,19.05105330342783,2.947122391562712,0.438455461,0,0
2006,Nocupetaro,294,15892,18.499874150515986,2.917763929386329,0.11984127,0,0
2006,Patzcuaro,1789,162949,10.978895237160092,2.3959748150957743,0.403625914,0,1
2006,Quiroga,373,47671,7.824463510310251,2.0572551730930897,0.185120935,0,1
2006,Tacambaro,1290,124049,10.399116478165885,2.3417208485160184,0.38827796,0,1
2006,Turicato,346,63898,5.41487996494413,1.6891507130685945,0.070573628,0,1
2006,Zacapu,1167,142445,8.192635754150725,2.1032356719937595,0.418115977,0,0
2006,Tarimbaro,907,113918,7.961867308063695,2.0746635587853577,0.290000399,0,1
2006,Acuitzio,274,20525,13.349573690621193,2.5914844510495785,0.141743529,0,1
2006,Ario,342,64735,5.2830771607322164,1.6645087235519946,0.292690392,0,1
2006,Erongaricuaro,212,26734,7.929976808558391,2.070650111122731,0.173720691,0,1
2006,La Huacana,1016,64100,15.850234009360374,2.763184264211803,0.437488905,0,0
2006,Huiramba,292,14970,19.50567802271209,2.9707056038367448,0.144882013,0,1
2006,Madero,338,33099,10.21178887579685,2.32354282503674,0.217076632,0,1
2006,Salvador Escalante,399,79810,4.999373512091216,1.609312607001946,0.285727523,0,1
2006,Angamacutiro,196,25619,7.6505718412116,2.0347803955299426,0.205788649,0,0
2006,Jose Sixto Verduzco,619,48306,12.814143170620627,2.5505494961386974,0.178075473,0,0
2006,Morelos,224,16881,13.2693560808009,2.585457322735788,0.145535683,0,0
2006,Panindicuaro,249,31689,7.857616207516804,2.061483278955573,0.143910284,0,0
2006,Puruandiro,1297,130507,9.938164236401112,2.2963823191455175,0.349036581,0,0
2006,Churumuco,406,27982,14.509327424773067,2.6747917132906385,0.169047619,0,0
2006,Zinapecuaro,736,89363,8.236070857066123,2.108523392463421,0.306142054,0,1
2006,Querendaro,309,25464,12.134778510838832,2.4960755869179536,0.240583053,0,0
2006,Alvaro Obregon,188,38375,4.899022801302931,1.589035756922588,0.391731543,0,0
2006,Coeneo,268,39378,6.805830666869825,1.9177796957912159,0.108002209,0,0
2006,Jimenez,67,25837,2.593180322792894,0.9528850462877912,0.217566326,0,0
2006,Caracuaro,156,19351,8.061598883778617,2.087111909522527,0.146397744,0,0
2006,Cuitzeo,715,53283,13.418914100182047,2.5966652117407083,0.344604026,0,0
2006,Chucandiro,1,10893,0.09180207472688884,-2.3881203811003084,0.043584833,0,0
2006,Huandacareo,146,22352,6.531853972798855,1.8766908191937304,0.168114479,0,0
2006,Copandaro,2,16594,0.12052549114137641,-2.1158940036821483,0.073889237,0,0
2006,Tzitzio,150,19505,7.690335811330428,2.039964451137636,0,0,0
2006,Apatzingan,4469,234229,19.079618663786295,2.9486206796456917,0.381210516,0,1
2006,Arteaga,169,43916,3.8482557609982693,1.3476199965505875,0.316262615,0,0
2006,Charapan,751,22261,33.736130452360634,3.518569383295943,0.27724485,0,0
2006,Cheran,835,32467,25.718421782117225,3.247207535982729,0.207789341,0,0
2006,Gabriel Zamora,615,40389,15.226918220307509,2.7230647971413102,0.26821404,0,0
2006,Mugica,1528,82489,18.523681945471516,2.919050018608843,0.331811763,0,0
2006,Nuevo Urecho,129,15685,8.22441823398151,2.1071075627190305,0.113636826,0,0
2006,Paracuaro,505,46835,10.782534429379739,2.377927642614266,0.092986287,0,0
2006,Paracho,593,64953,9.129678382830662,2.21153046757137,0.367601527,0,0
2006,Taretan,81,25109,3.225934923732526,1.17122280706698,0.457968061,0,1
2006,Uruapan,8679,573380,15.136558652202726,2.7171129204684403,0.416023867,0,1
2006,Tingambato,591,25803,22.904313451924196,3.131325253168646,0.293039017,0,1
2006,Tepalcatepec,1013,44804,22.6095884296045,3.1183740830991904,0.32803735,0,0
2006,Buenavista,668,77963,8.568166950989571,2.148053818365223,0.257876549,0,0
2006,Ziracuaretiro,301,28236,10.660150162912593,2.36651250521565,0.328851497,0,1
2006,Nuevo Parangaricutiro,1051,33246,31.61282560308007,3.4535629117636835,0.190309274,0,1
2006,Nahuatzen,446,50958,8.752305820479611,2.169317187994137,0.178118726,0,0
2006,Coalcoman,848,37953,22.343424762205885,3.1065320836912607,0.296975162,0,0
2006,Tumbiscatio,190,17355,10.947853644482858,2.3931434228467365,0.140277778,0,0
2006,Aguililla,473,33120,14.281400966183575,2.658958058974874,0.155770318,0,0
2006,Tancitaro,509,53688,9.480703322902698,2.249258503694585,0.248471902,0,1
2006,Cotija,158,37150,4.253028263795423,1.4476312618631986,0.333873004,0,1
2006,Chilchota,533,63008,8.459243270695785,2.1352597217091294,0.16571917,0,1
2006,Jacona,487,121797,3.9984564480241716,1.385908398652002,0.394385108,0,0
2006,Jiquilpan,3251,64497,50.4054452145061,3.920099209211785,0.360310002,0,0
2006,La Piedad,2636,186248,14.153172114599888,2.649938776675418,0.393418387,0,0
2006,Los Reyes,1141,108600,10.506445672191528,2.3519889423622407,0.368109826,0,1
2006,Periban,834,43855,19.01721582487744,2.945344664955402,0.21439894,0,1
2006,Sahuayo,1995,128332,15.545616058348658,2.7437786733686513,0.338766906,0,0
2006,Tocumbo,638,20477,31.156907750158712,3.439035978278367,0.47329069,0,1
2006,Venustiano Carranza,659,43388,15.188531391168064,2.720540629324536,0.24093452,0,0
2006,Zamora,9685,347858,27.841820512967935,3.3265392253170467,0.402374478,0,0
2006,Penjamillo,417,33386,12.490265380698496,2.524949571365605,0.396189202,0,0
2006,Pajacuaran,333,37265,8.935998926606736,2.190087941646787,0.172601709,0,0
2006,Vista Hermosa,381,35489,10.735720927611371,2.373576585816527,0.237269861,0,0
2006,Tanhuato,315,29415,10.708822029576748,2.371067890509214,0.25189275,0,0
2006,Tangancicuaro,19,61216,0.31037637219027703,-1.169969614091402,0.235395832,0,1
2006,Purepero,317,30605,10.357784675706585,2.3377383795742475,0.254589952,0,1
2006,Tlazazalca,614,13612,45.107258301498675,3.809043171508483,0.143697179,0,0
2006,Tangamandapio,324,49997,6.4803888233294,1.8687805121642553,0.165049,0,1
2006,Yurecuaro,401,53863,7.444813694001448,2.007517641511435,0.282952463,0,0
2006,Ecuandureo,124,25027,4.9546489791025685,1.6003263235172718,0.212394243,0,0
2006,Villamar,466,31655,14.721213078502606,2.689289520129556,0.321954703,0,0
2006,Marcos Castellanos,410,22860,17.935258092738405,2.8867685013316886,0.203171783,0,0
2006,Hidalgo,3080,224058,13.746440653759294,2.620779929057369,0.410483673,0,1
2006,Zitacuaro,6926,280726,24.67174397811389,3.2056586203051047,0.40580185,0,1
2006,Angangueo,404,20302,19.89951728893705,2.990695474598911,0.134007251,0,0
2006,Tlalpujahua,863,51642,16.7112040587119,2.8160793961880355,0.317790211,0,0
2006,Maravatio,1649,144461,11.414845529243188,2.434914747629416,0.342728868,0,0
2006,Contepec,547,62313,8.778264567586218,2.1722787306599,0.216874752,0,0
2006,Huetamo,2006,83486,24.02798073928563,3.179219015393022,0.341221652,0,0
2006,San Lucas,462,34575,13.362255965292842,2.592434013530917,0.290637774,0,0
2006,Tuxpan,309,49699,6.217428922111108,1.827356464721933,0.332069358,0,1
2006,Senguio,339,32936,10.292688851105174,2.331433822912847,0.052803235,0,0
2006,Tiquicheo,282,28265,9.977003361047231,2.3002827808108592,0.163021994,0,0
2006,Tuzantla,240,31462,7.628249952323438,2.0318584549416783,0.342781915,0,0
2006,Lazaro Cardenas,9065,332710,27.245949926362297,3.30490488350772,0.43354634,0,0
2006,Aporo,28,5641,4.963658925722389,1.6021431554173649,0.101606223,0,0
2006,Huaniqueo,41,15405,2.661473547549497,0.9788799346556766,0.279179643,0,0
2007,Coahuayana,675,25464,26.50801131008483,3.2774470008927383,0.376052442,0,0
2007,Aquila,404,45446,8.889671258196541,2.1848900700115443,0.410322386,0,0
2007,Morelia,29040,1404662,20.674012680630643,3.028877485507363,0.436988228,0,0
2007,Nocupetaro,348,15932,21.842832036153652,3.0838728144550767,0.101686508,0,0
2007,Patzcuaro,2194,166132,13.206366022199216,2.580698987744431,0.403385182,0,1
2007,Quiroga,463,48554,9.535774601474646,2.255050473453319,0.187459835,0,1
2007,Tacambaro,1624,128056,12.681951646154808,2.5401798524772268,0.383835816,0,1
2007,Turicato,350,64016,5.467383154211448,1.6988001023685804,0.095167677,0,1
2007,Zacapu,1190,143574,8.288408764818143,2.1148580043803413,0.416787468,0,0
2007,Tarimbaro,1029,124807,8.244729862908331,2.1095741917281035,0.283034258,0,1
2007,Acuitzio,288,20901,13.779245012200374,2.6231634754198545,0.116332226,0,1
2007,Ario,379,66022,5.740510738844628,1.7475481852658805,0.301766836,0,1
2007,Erongaricuaro,235,27330,8.598609586534945,2.1516005142041825,0.182240248,0,1
2007,La Huacana,1042,64497,16.155790191791866,2.782278511221192,0.48513281,0,0
